 # Numero de nodos de la malla:
    113
 # Coordenadas de los nodos y sus referencias:
          0.0000000000           0.0000000000           0.0000000000    0
          0.0000000000           0.0000000000           1.0000000000    0
          2.0000000000           0.0000000000           1.0000000000    0
          2.0000000000           0.0000000000           0.0000000000    0
          2.0000000000           1.0000000000           0.0000000000    0
          2.0000000000           1.0000000000           1.0000000000    0
          0.0000000000           1.0000000000           1.0000000000    0
          0.0000000000           1.0000000000           0.0000000000    0
          1.0000000000           0.0000000000           1.0000000000    1
          2.0000000000           0.5000000000           1.0000000000    1
          1.0000000000           1.0000000000           1.0000000000    1
          0.0000000000           0.5000000000           1.0000000000    1
          1.0000000000           0.0000000000           0.0000000000    1
          2.0000000000           0.5000000000           0.0000000000    1
          1.0000000000           1.0000000000           0.0000000000    1
          0.0000000000           0.5000000000           0.0000000000    1
          0.0000000000           0.0000000000           0.5000000000    1
          2.0000000000           0.0000000000           0.5000000000    1
          2.0000000000           1.0000000000           0.5000000000    1
          0.0000000000           1.0000000000           0.5000000000    1
          0.5000000000           0.0000000000           1.0000000000    1
          1.5000000000           0.0000000000           1.0000000000    1
          2.0000000000           0.7500000000           1.0000000000    1
          0.5000000000           1.0000000000           1.0000000000    1
          0.0000000000           0.2500000000           1.0000000000    1
          1.5000000000           0.0000000000           0.0000000000    1
          2.0000000000           0.7500000000           0.0000000000    1
          0.5000000000           1.0000000000           0.0000000000    1
          0.0000000000           0.2500000000           0.0000000000    1
          0.0000000000           0.0000000000           0.7500000000    1
          2.0000000000           0.0000000000           0.2500000000    1
          2.0000000000           1.0000000000           0.7500000000    1
          0.0000000000           1.0000000000           0.2500000000    1
          0.7500000000           0.0000000000           1.0000000000    1
          1.7500000000           0.0000000000           1.0000000000    1
          0.2500000000           1.0000000000           1.0000000000    1
          1.7500000000           0.0000000000           0.0000000000    1
          0.2500000000           1.0000000000           0.0000000000    1
          2.0000000000           0.2500000000           1.0000000000    1
          1.5000000000           1.0000000000           1.0000000000    1
          0.0000000000           0.7500000000           1.0000000000    1
          0.5000000000           0.0000000000           0.0000000000    1
          2.0000000000           0.2500000000           0.0000000000    1
          1.5000000000           1.0000000000           0.0000000000    1
          0.0000000000           0.7500000000           0.0000000000    1
          0.0000000000           0.0000000000           0.2500000000    1
          2.0000000000           0.0000000000           0.7500000000    1
          2.0000000000           1.0000000000           0.2500000000    1
          0.0000000000           1.0000000000           0.7500000000    1
          0.2500000000           0.0000000000           1.0000000000    1
          1.2500000000           0.0000000000           1.0000000000    1
          0.7500000000           1.0000000000           1.0000000000    1
          1.2500000000           0.0000000000           0.0000000000    1
          0.7500000000           1.0000000000           0.0000000000    1
          0.2500000000           0.0000000000           0.0000000000    1
          1.2500000000           1.0000000000           1.0000000000    1
          1.7500000000           1.0000000000           1.0000000000    1
          0.7500000000           0.0000000000           0.0000000000    1
          1.7500000000           1.0000000000           0.0000000000    1
          1.2500000000           1.0000000000           0.0000000000    1
          2.0000000000           0.5000000000           0.5000000000    0
          0.5000000000           0.0000000000           0.5000000000    0
          0.0000000000           0.5000000000           0.5000000000    2
          0.5000000000           0.5000000000           1.0000000000    0
          1.5000000000           0.0000000000           0.5000000000    0
          0.5000000000           1.0000000000           0.5000000000    0
          1.5000000000           0.5000000000           1.0000000000    0
          0.5000000000           0.5000000000           0.0000000000    0
          1.5000000000           1.0000000000           0.5000000000    0
          1.5000000000           0.5000000000           0.0000000000    0
          1.0000000000           0.0000000000           0.5000000000    0
          1.0000000000           1.0000000000           0.5000000000    0
          1.0000000000           0.5000000000           0.0000000000    0
          1.0000000000           0.5000000000           1.0000000000    0
          0.7500000000           0.3125000000           1.0000000000    0
          1.2500000000           0.6875000000           1.0000000000    0
          0.2916666667           1.0000000000           0.7083333333    0
          1.2500000000           0.3125000000           1.0000000000    0
          2.0000000000           0.7083333333           0.2916666667    0
          1.7083333333           0.7083333333           1.0000000000    0
          1.3046875000           0.5000000000           0.5000000000    0
          1.7083333333           0.2916666667           1.0000000000    0
          1.7083333333           1.0000000000           0.7083333333    0
          0.2500000000           0.3750000000           1.0000000000    0
          0.7500000000           0.3125000000           0.0000000000    0
          2.0000000000           0.2916666667           0.2916666667    0
          0.2916666667           1.0000000000           0.2916666667    0
          0.2916666667           0.7083333333           0.0000000000    0
          1.7083333333           0.0000000000           0.7083333333    0
          0.3958333333           0.6041666667           0.3958333333    0
          0.7500000000           0.6875000000           1.0000000000    0
          0.0000000000           0.2916666667           0.7083333333    2
          0.0000000000           0.2916666667           0.2916666667    2
          1.7083333333           0.7083333333           0.0000000000    0
          1.7083333333           0.2916666667           0.0000000000    0
          1.2500000000           0.3125000000           0.0000000000    0
          1.2500000000           0.6875000000           0.0000000000    0
          0.2916666667           0.2916666667           0.0000000000    0
          0.7500000000           0.6875000000           0.0000000000    0
          0.8046875000           0.5000000000           0.5821659483    0
          0.2656250000           0.6562500000           1.0000000000    0
          2.0000000000           0.8385416667           0.1614583333    0
          2.0000000000           0.6866319444           0.1397569444    0
          1.7083333333           1.0000000000           0.2916666667    0
          2.0000000000           0.8602430556           0.3133680556    0
          1.7560763889           0.5000000000           0.2439236111    0
          1.7924262153           0.7544487847           0.2075737847    0
          2.0000000000           0.7500000000           0.5416666667    0
          1.6523437500           0.6139813344           0.5869453272    0
          2.0000000000           0.7924262153           0.2455512153    0
          1.8385416667           1.0000000000           0.1614583333    0
          1.8768571250           0.7811234086           0.3246708623    0
          1.7075578526           0.6591453961           0.3825022745    0
